id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Food and drink,Seat comfort,Checkin service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
21300,Female,Loyal Customer,70,Personal Travel,Eco,526,2,3,5,3,4,9,0.0,Neutral or Dissatisfied
111247,Male,Disloyal Customer,28,Business Travel,Business,1849,1,2,2,5,2,13,9.0,Neutral or Dissatisfied
23920,Female,Loyal Customer,68,Personal Travel,Eco,579,2,4,3,3,1,0,0.0,Neutral or Dissatisfied
14002,Female,Loyal Customer,25,Personal Travel,Eco,160,3,1,1,4,1,0,6.0,Neutral or Dissatisfied
29227,Female,Loyal Customer,58,Business Travel,Eco,550,5,3,1,2,2,0,0.0,Satisfied
78212,Female,Loyal Customer,43,Personal Travel,Eco,259,3,4,2,4,1,5,4.0,Neutral or Dissatisfied
99926,Female,Loyal Customer,35,Business Travel,Business,764,4,5,4,3,3,0,27.0,Satisfied
124631,Male,Loyal Customer,46,Personal Travel,Eco,1671,1,2,2,4,2,0,0.0,Neutral or Dissatisfied
88370,Male,Loyal Customer,50,Business Travel,Business,2179,1,5,4,3,3,0,0.0,Satisfied
97892,Male,Loyal Customer,31,Business Travel,Business,612,5,3,3,4,3,0,0.0,Satisfied
29182,Female,Disloyal Customer,23,Business Travel,Eco Plus,697,4,2,4,5,2,0,0.0,Satisfied
85647,Female,Loyal Customer,35,Business Travel,Eco Plus,259,1,1,1,4,1,9,8.0,Neutral or Dissatisfied
82785,Male,Disloyal Customer,57,Business Travel,Business,231,1,3,3,3,3,37,31.0,Neutral or Dissatisfied
35375,Male,Loyal Customer,38,Business Travel,Business,2762,2,4,4,1,2,16,25.0,Neutral or Dissatisfied
54503,Female,Disloyal Customer,52,Business Travel,Eco,802,2,5,5,3,5,0,0.0,Neutral or Dissatisfied
84154,Male,Loyal Customer,20,Personal Travel,Eco,1355,3,1,1,4,1,57,45.0,Neutral or Dissatisfied
32559,Female,Loyal Customer,43,Business Travel,Eco,102,4,5,3,1,5,2,1.0,Satisfied
113609,Male,Loyal Customer,57,Personal Travel,Eco,236,2,3,1,2,3,1,0.0,Neutral or Dissatisfied
39043,Male,Loyal Customer,57,Personal Travel,Eco,391,3,5,1,3,5,0,0.0,Neutral or Dissatisfied
115175,Male,Loyal Customer,58,Business Travel,Business,2814,3,2,5,3,5,0,0.0,Satisfied
37815,Female,Loyal Customer,45,Personal Travel,Eco Plus,1053,2,4,5,5,5,0,0.0,Neutral or Dissatisfied
1807,Male,Loyal Customer,55,Business Travel,Business,2113,4,4,2,1,3,0,3.0,Neutral or Dissatisfied
105244,Male,Loyal Customer,37,Business Travel,Eco Plus,377,3,3,3,1,3,32,13.0,Neutral or Dissatisfied
18845,Male,Loyal Customer,51,Business Travel,Business,1945,1,4,2,5,3,0,0.0,Satisfied
31177,Female,Loyal Customer,49,Business Travel,Business,1620,5,4,2,3,3,0,24.0,Satisfied
119224,Female,Loyal Customer,7,Personal Travel,Eco,331,4,2,2,1,2,0,0.0,Neutral or Dissatisfied
77942,Male,Loyal Customer,50,Business Travel,Business,1947,3,4,5,4,4,0,0.0,Satisfied
112956,Female,Loyal Customer,65,Personal Travel,Eco,1390,3,3,4,2,4,0,0.0,Neutral or Dissatisfied
104663,Female,Loyal Customer,31,Business Travel,Business,641,5,4,4,5,4,2,1.0,Satisfied
25964,Female,Disloyal Customer,40,Business Travel,Business,546,2,2,2,5,2,0,10.0,Neutral or Dissatisfied
20417,Male,Loyal Customer,47,Business Travel,Business,2095,1,5,3,4,4,5,0.0,Neutral or Dissatisfied
122343,Male,Loyal Customer,50,Business Travel,Business,3189,2,2,5,3,3,59,34.0,Satisfied
43489,Male,Disloyal Customer,36,Business Travel,Business,279,2,2,2,1,2,0,0.0,Neutral or Dissatisfied
108340,Male,Loyal Customer,33,Business Travel,Business,1838,4,3,3,3,3,11,0.0,Satisfied
67924,Male,Loyal Customer,26,Personal Travel,Eco,1235,3,5,1,3,5,0,12.0,Neutral or Dissatisfied
82611,Female,Loyal Customer,16,Business Travel,Business,528,4,4,4,2,4,1,0.0,Satisfied
52176,Male,Disloyal Customer,38,Business Travel,Eco,237,1,2,2,2,2,0,0.0,Neutral or Dissatisfied
47680,Male,Loyal Customer,68,Personal Travel,Eco,1464,4,1,1,3,1,0,0.0,Neutral or Dissatisfied
16747,Male,Loyal Customer,35,Business Travel,Business,569,3,1,3,5,4,90,94.0,Satisfied
80488,Male,Loyal Customer,18,Personal Travel,Eco Plus,1299,2,5,3,2,5,1,0.0,Neutral or Dissatisfied
3498,Female,Loyal Customer,14,Personal Travel,Eco,990,3,3,3,4,3,8,7.0,Neutral or Dissatisfied
81606,Male,Disloyal Customer,16,Business Travel,Eco,334,3,3,2,3,3,0,0.0,Neutral or Dissatisfied
121246,Male,Loyal Customer,30,Business Travel,Business,2075,2,2,2,2,2,161,124.0,Neutral or Dissatisfied
63621,Female,Loyal Customer,49,Personal Travel,Eco,1440,1,5,5,4,4,0,0.0,Neutral or Dissatisfied
117518,Female,Loyal Customer,42,Business Travel,Business,872,1,5,4,4,5,0,0.0,Satisfied
112819,Female,Disloyal Customer,44,Business Travel,Business,1164,4,3,3,5,3,10,0.0,Neutral or Dissatisfied
104970,Male,Loyal Customer,41,Business Travel,Business,3019,3,5,5,4,3,23,9.0,Satisfied
70129,Male,Loyal Customer,36,Business Travel,Business,1886,3,4,3,3,3,0,0.0,Neutral or Dissatisfied
93895,Female,Loyal Customer,43,Personal Travel,Eco,590,1,3,3,3,4,0,0.0,Neutral or Dissatisfied
15497,Male,Loyal Customer,51,Personal Travel,Eco,164,5,1,1,5,1,0,11.0,Satisfied
8021,Female,Loyal Customer,34,Business Travel,Business,2487,1,3,4,3,3,0,0.0,Satisfied
108241,Female,Loyal Customer,56,Business Travel,Business,1682,1,5,5,4,5,10,5.0,Satisfied
105943,Female,Loyal Customer,42,Personal Travel,Eco Plus,1491,2,1,1,3,3,6,0.0,Neutral or Dissatisfied
66096,Male,Loyal Customer,69,Personal Travel,Eco Plus,1055,2,2,2,3,2,0,0.0,Neutral or Dissatisfied
95843,Male,Loyal Customer,56,Business Travel,Business,759,3,3,4,4,3,10,0.0,Satisfied
129281,Male,Disloyal Customer,33,Business Travel,Business,550,2,3,3,3,3,0,8.0,Neutral or Dissatisfied
47301,Male,Loyal Customer,34,Business Travel,Business,1512,4,4,3,2,2,0,0.0,Satisfied
96927,Male,Loyal Customer,50,Business Travel,Business,2937,1,5,4,4,4,0,0.0,Satisfied
116699,Female,Disloyal Customer,20,Business Travel,Eco Plus,337,2,2,2,1,2,14,32.0,Neutral or Dissatisfied
78034,Female,Loyal Customer,70,Personal Travel,Eco,332,2,3,4,5,4,0,0.0,Neutral or Dissatisfied
28862,Male,Loyal Customer,53,Business Travel,Eco,956,4,4,4,1,4,0,0.0,Satisfied
59197,Female,Loyal Customer,42,Business Travel,Business,1440,5,2,4,4,5,7,0.0,Satisfied
29381,Female,Loyal Customer,26,Business Travel,Business,2355,5,4,4,4,4,0,0.0,Satisfied
77345,Female,Loyal Customer,53,Business Travel,Business,588,1,4,5,4,5,0,0.0,Satisfied
5634,Female,Loyal Customer,35,Personal Travel,Eco Plus,685,3,5,4,2,5,0,10.0,Neutral or Dissatisfied
30849,Male,Loyal Customer,25,Business Travel,Business,973,1,3,3,3,3,12,0.0,Satisfied
32159,Female,Loyal Customer,36,Business Travel,Business,2198,5,1,4,4,5,3,3.0,Satisfied
77003,Female,Loyal Customer,54,Business Travel,Eco,368,2,1,4,2,3,0,0.0,Neutral or Dissatisfied
48473,Male,Loyal Customer,45,Business Travel,Business,3439,1,3,4,4,2,3,2.0,Neutral or Dissatisfied
58957,Male,Loyal Customer,46,Business Travel,Business,1723,4,5,5,5,4,0,0.0,Satisfied
18633,Female,Loyal Customer,48,Personal Travel,Eco,190,3,3,4,3,4,0,6.0,Neutral or Dissatisfied
78925,Male,Loyal Customer,43,Business Travel,Business,3587,4,4,5,3,4,2,2.0,Satisfied
584,Male,Disloyal Customer,25,Business Travel,Business,282,1,2,2,1,2,0,1.0,Neutral or Dissatisfied
28683,Female,Loyal Customer,48,Personal Travel,Eco,2777,4,4,3,3,2,0,0.0,Satisfied
118946,Female,Loyal Customer,46,Business Travel,Business,3388,4,4,5,3,4,129,117.0,Satisfied
51238,Male,Loyal Customer,47,Business Travel,Eco Plus,209,3,3,3,3,3,34,20.0,Satisfied
93759,Female,Disloyal Customer,20,Business Travel,Eco,368,1,2,2,4,2,16,6.0,Neutral or Dissatisfied
92489,Male,Loyal Customer,28,Business Travel,Business,2139,2,2,2,4,2,11,28.0,Neutral or Dissatisfied
99282,Male,Loyal Customer,44,Business Travel,Eco,935,3,3,3,4,3,0,1.0,Neutral or Dissatisfied
31192,Male,Loyal Customer,47,Business Travel,Business,1864,1,3,3,4,3,0,5.0,Satisfied
113153,Male,Disloyal Customer,24,Business Travel,Eco,677,1,4,4,3,4,7,0.0,Neutral or Dissatisfied
94204,Male,Loyal Customer,56,Business Travel,Business,2100,0,4,5,5,3,3,0.0,Satisfied
100842,Male,Loyal Customer,63,Business Travel,Business,3570,1,5,3,1,1,121,94.0,Neutral or Dissatisfied
55943,Male,Loyal Customer,54,Business Travel,Business,1620,5,2,5,5,4,0,0.0,Satisfied
88580,Male,Loyal Customer,29,Personal Travel,Eco,223,2,1,1,4,1,26,31.0,Neutral or Dissatisfied
64608,Female,Disloyal Customer,54,Business Travel,Business,190,4,4,4,5,4,0,0.0,Satisfied
88369,Male,Disloyal Customer,58,Business Travel,Eco,442,1,4,4,1,4,44,43.0,Neutral or Dissatisfied
74489,Female,Loyal Customer,40,Business Travel,Business,1235,3,5,5,4,4,0,2.0,Satisfied
108855,Female,Disloyal Customer,25,Business Travel,Business,2139,3,3,3,5,3,11,0.0,Neutral or Dissatisfied
66542,Male,Loyal Customer,60,Business Travel,Business,2165,0,4,4,4,4,0,0.0,Satisfied
102522,Female,Loyal Customer,14,Personal Travel,Eco,236,2,4,4,3,4,0,0.0,Neutral or Dissatisfied
116166,Male,Loyal Customer,21,Personal Travel,Eco,390,2,3,3,3,3,44,42.0,Neutral or Dissatisfied
81179,Male,Loyal Customer,39,Business Travel,Business,726,2,3,5,4,4,0,0.0,Satisfied
117503,Female,Loyal Customer,69,Personal Travel,Eco,507,2,4,5,4,5,0,0.0,Neutral or Dissatisfied
80515,Female,Loyal Customer,64,Personal Travel,Eco,1749,3,3,2,2,2,182,197.0,Neutral or Dissatisfied
64841,Male,Loyal Customer,58,Business Travel,Business,1505,2,3,4,4,4,16,15.0,Satisfied
78590,Male,Loyal Customer,39,Business Travel,Business,2081,1,4,5,4,3,0,0.0,Satisfied
615,Female,Loyal Customer,39,Business Travel,Business,2145,0,4,5,5,5,0,0.0,Satisfied
112434,Male,Disloyal Customer,20,Business Travel,Eco,853,2,3,3,5,3,0,0.0,Neutral or Dissatisfied
127000,Male,Disloyal Customer,17,Business Travel,Business,338,0,5,5,3,5,0,0.0,Satisfied
33150,Female,Loyal Customer,49,Personal Travel,Eco,101,4,5,4,4,4,0,0.0,Satisfied
102594,Female,Disloyal Customer,42,Business Travel,Eco Plus,223,1,3,3,5,3,32,21.0,Neutral or Dissatisfied
112672,Female,Loyal Customer,41,Business Travel,Business,605,3,2,5,3,5,11,0.0,Satisfied
79271,Female,Disloyal Customer,27,Business Travel,Business,1101,0,0,1,1,1,0,2.0,Satisfied
22234,Female,Loyal Customer,27,Business Travel,Business,3076,4,5,5,3,5,68,67.0,Satisfied
80654,Female,Disloyal Customer,29,Business Travel,Business,821,5,5,5,5,5,0,0.0,Satisfied
28251,Female,Loyal Customer,54,Business Travel,Eco,1542,4,2,2,1,1,14,45.0,Satisfied
97572,Male,Disloyal Customer,23,Business Travel,Eco,448,3,2,2,1,2,78,70.0,Neutral or Dissatisfied
66075,Male,Loyal Customer,37,Personal Travel,Eco,1055,1,1,1,3,1,21,21.0,Neutral or Dissatisfied
57381,Male,Loyal Customer,43,Personal Travel,Eco Plus,414,4,5,5,5,5,0,0.0,Neutral or Dissatisfied
87757,Male,Disloyal Customer,21,Business Travel,Eco,214,4,5,5,5,5,2,8.0,Satisfied
69213,Male,Loyal Customer,51,Business Travel,Business,733,1,5,5,4,5,7,0.0,Satisfied
51551,Male,Loyal Customer,24,Business Travel,Eco,651,5,5,4,5,5,40,23.0,Satisfied
99216,Female,Loyal Customer,28,Business Travel,Business,495,1,5,5,4,5,5,4.0,Satisfied
25865,Female,Disloyal Customer,44,Business Travel,Eco Plus,692,1,2,2,1,2,8,0.0,Neutral or Dissatisfied
102890,Female,Disloyal Customer,29,Business Travel,Business,1037,4,1,1,4,1,0,0.0,Satisfied
67473,Female,Loyal Customer,38,Personal Travel,Eco,592,3,4,4,2,4,0,0.0,Neutral or Dissatisfied
85567,Female,Loyal Customer,30,Business Travel,Business,3560,0,3,3,4,3,1,0.0,Satisfied
8185,Female,Disloyal Customer,58,Business Travel,Eco,402,3,4,4,1,4,0,0.0,Neutral or Dissatisfied
5974,Female,Loyal Customer,35,Personal Travel,Business,1041,3,2,4,5,5,22,11.0,Neutral or Dissatisfied
98206,Female,Loyal Customer,39,Personal Travel,Eco,327,4,5,5,5,5,0,20.0,Neutral or Dissatisfied
16903,Female,Loyal Customer,40,Personal Travel,Eco,746,2,5,5,4,5,14,54.0,Neutral or Dissatisfied
12729,Male,Loyal Customer,40,Personal Travel,Eco,721,5,3,3,2,3,8,0.0,Satisfied
104222,Female,Loyal Customer,48,Business Travel,Eco,680,3,1,4,1,2,37,12.0,Neutral or Dissatisfied
32408,Female,Loyal Customer,46,Business Travel,Eco,163,5,2,4,4,1,0,0.0,Satisfied
51093,Male,Loyal Customer,12,Personal Travel,Eco,86,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
71816,Female,Loyal Customer,28,Business Travel,Business,1723,2,5,5,3,5,0,0.0,Satisfied
125047,Male,Loyal Customer,44,Personal Travel,Eco,2300,3,1,1,5,1,4,0.0,Neutral or Dissatisfied
47273,Female,Loyal Customer,44,Business Travel,Eco,574,5,5,4,3,2,0,0.0,Satisfied
117632,Female,Loyal Customer,12,Personal Travel,Eco,843,3,4,4,2,4,1,0.0,Neutral or Dissatisfied
41921,Female,Disloyal Customer,36,Business Travel,Eco,129,3,3,3,3,3,0,3.0,Neutral or Dissatisfied
123870,Male,Loyal Customer,40,Business Travel,Business,2212,2,4,3,1,4,0,8.0,Neutral or Dissatisfied
127043,Female,Disloyal Customer,28,Business Travel,Eco,646,3,3,5,3,3,0,0.0,Neutral or Dissatisfied
19647,Male,Loyal Customer,50,Personal Travel,Eco Plus,642,4,4,4,1,4,0,0.0,Neutral or Dissatisfied
94863,Male,Loyal Customer,33,Business Travel,Business,441,1,4,4,4,4,0,2.0,Satisfied
121934,Male,Loyal Customer,60,Personal Travel,Eco Plus,337,1,3,3,2,3,0,0.0,Neutral or Dissatisfied
66775,Female,Disloyal Customer,8,Business Travel,Eco Plus,802,3,3,3,2,3,45,38.0,Neutral or Dissatisfied
121129,Male,Loyal Customer,36,Business Travel,Business,2402,1,2,5,4,3,0,0.0,Satisfied
6761,Male,Loyal Customer,57,Business Travel,Business,2796,4,5,5,3,3,3,33.0,Satisfied
1390,Male,Loyal Customer,34,Personal Travel,Eco Plus,164,3,1,1,5,1,0,0.0,Neutral or Dissatisfied
127541,Female,Disloyal Customer,8,Business Travel,Eco,1009,2,5,5,2,5,0,0.0,Neutral or Dissatisfied
96224,Male,Loyal Customer,33,Business Travel,Eco,460,2,2,2,2,2,36,27.0,Neutral or Dissatisfied
122870,Female,Loyal Customer,10,Personal Travel,Eco,226,0,5,5,4,5,0,0.0,Satisfied
5400,Female,Loyal Customer,23,Personal Travel,Eco,812,3,4,4,2,4,31,24.0,Neutral or Dissatisfied
78768,Female,Loyal Customer,44,Business Travel,Business,1681,3,1,4,2,3,0,9.0,Neutral or Dissatisfied
7168,Female,Loyal Customer,37,Business Travel,Business,3498,0,2,4,3,5,35,33.0,Satisfied
46761,Female,Loyal Customer,43,Business Travel,Eco Plus,73,4,4,2,3,2,0,0.0,Satisfied
66923,Male,Loyal Customer,58,Business Travel,Business,2393,1,5,5,4,4,40,29.0,Satisfied
110241,Female,Loyal Customer,58,Business Travel,Business,1011,2,4,5,4,5,2,0.0,Satisfied
79430,Male,Loyal Customer,37,Personal Travel,Eco,502,1,2,2,1,2,18,0.0,Neutral or Dissatisfied
5948,Female,Loyal Customer,28,Personal Travel,Eco,612,2,2,2,5,2,14,2.0,Neutral or Dissatisfied
85288,Male,Loyal Customer,57,Personal Travel,Eco,813,4,5,5,3,5,24,1.0,Neutral or Dissatisfied
50896,Male,Loyal Customer,33,Personal Travel,Eco,337,1,3,3,4,3,34,30.0,Neutral or Dissatisfied
80927,Female,Disloyal Customer,17,Business Travel,Eco,341,3,2,2,1,2,0,0.0,Neutral or Dissatisfied
63198,Female,Loyal Customer,52,Business Travel,Business,337,5,4,5,5,4,0,0.0,Satisfied
73569,Female,Loyal Customer,45,Business Travel,Business,2586,2,4,3,1,4,0,0.0,Neutral or Dissatisfied
58189,Male,Disloyal Customer,9,Business Travel,Eco,925,3,4,4,3,4,6,0.0,Neutral or Dissatisfied
8891,Male,Loyal Customer,38,Personal Travel,Eco,622,2,3,5,4,3,0,0.0,Neutral or Dissatisfied
24901,Male,Loyal Customer,59,Business Travel,Business,2898,2,1,3,2,1,0,12.0,Neutral or Dissatisfied
36539,Male,Loyal Customer,29,Business Travel,Eco,1091,5,5,5,2,5,0,12.0,Satisfied
114170,Male,Loyal Customer,50,Business Travel,Business,862,2,4,4,3,4,0,0.0,Satisfied
113479,Male,Loyal Customer,43,Business Travel,Business,386,1,1,3,2,4,38,29.0,Neutral or Dissatisfied
79285,Male,Loyal Customer,43,Business Travel,Business,2248,5,4,4,4,4,0,0.0,Satisfied
30131,Male,Loyal Customer,20,Personal Travel,Eco,95,3,4,4,1,4,0,0.0,Neutral or Dissatisfied
72611,Female,Loyal Customer,53,Personal Travel,Eco,918,1,2,4,3,3,0,0.0,Neutral or Dissatisfied
112254,Male,Loyal Customer,55,Business Travel,Business,1703,2,1,3,3,3,15,19.0,Neutral or Dissatisfied
41269,Female,Loyal Customer,31,Personal Travel,Eco,305,5,5,5,3,5,0,0.0,Satisfied
121912,Female,Loyal Customer,47,Personal Travel,Eco,449,3,3,4,3,3,0,0.0,Neutral or Dissatisfied
16801,Female,Disloyal Customer,25,Business Travel,Business,645,1,3,2,1,3,38,40.0,Neutral or Dissatisfied
121531,Female,Loyal Customer,30,Business Travel,Business,2747,2,4,4,5,4,0,0.0,Satisfied
75523,Female,Loyal Customer,35,Business Travel,Business,337,2,2,5,4,5,0,0.0,Satisfied
47577,Female,Loyal Customer,45,Business Travel,Business,1464,1,4,5,4,4,56,31.0,Satisfied
93836,Male,Loyal Customer,33,Business Travel,Business,391,3,3,3,2,3,18,3.0,Neutral or Dissatisfied
90814,Female,Disloyal Customer,9,Business Travel,Eco,545,2,1,1,4,1,0,3.0,Neutral or Dissatisfied
22043,Male,Loyal Customer,57,Business Travel,Eco Plus,448,1,1,1,2,1,11,10.0,Neutral or Dissatisfied
68345,Female,Loyal Customer,36,Business Travel,Eco,1598,1,1,1,2,1,0,0.0,Neutral or Dissatisfied
22262,Female,Disloyal Customer,43,Business Travel,Eco,143,3,2,2,2,2,70,60.0,Neutral or Dissatisfied
54331,Male,Loyal Customer,26,Personal Travel,Eco,1597,4,4,4,3,4,0,0.0,Neutral or Dissatisfied
68469,Female,Disloyal Customer,45,Business Travel,Business,1067,4,1,1,3,1,0,0.0,Satisfied
49177,Female,Loyal Customer,44,Business Travel,Business,3285,0,3,3,3,1,0,0.0,Satisfied
37113,Female,Disloyal Customer,27,Business Travel,Eco,1189,2,4,4,4,4,0,0.0,Neutral or Dissatisfied
92995,Female,Loyal Customer,46,Personal Travel,Eco,738,2,5,5,4,4,0,0.0,Neutral or Dissatisfied
59399,Male,Loyal Customer,58,Personal Travel,Eco,2486,1,5,5,3,5,0,0.0,Neutral or Dissatisfied
20156,Male,Loyal Customer,29,Business Travel,Business,403,1,5,5,2,5,21,4.0,Satisfied
86828,Male,Disloyal Customer,24,Business Travel,Eco,692,3,3,3,2,3,72,77.0,Neutral or Dissatisfied
110152,Female,Loyal Customer,36,Business Travel,Business,2465,1,2,1,4,5,0,0.0,Satisfied
31568,Female,Disloyal Customer,43,Business Travel,Eco Plus,453,5,4,4,5,4,0,0.0,Satisfied
69136,Female,Loyal Customer,57,Business Travel,Business,2248,4,5,4,5,5,18,7.0,Satisfied
4435,Male,Loyal Customer,32,Business Travel,Business,2877,5,4,4,2,4,0,0.0,Satisfied
102715,Female,Loyal Customer,61,Personal Travel,Eco,365,3,5,5,3,4,0,0.0,Neutral or Dissatisfied
100803,Female,Loyal Customer,69,Personal Travel,Eco,748,3,1,1,3,1,0,0.0,Neutral or Dissatisfied
75000,Male,Loyal Customer,62,Personal Travel,Eco Plus,2454,1,4,4,4,4,50,92.0,Neutral or Dissatisfied
45525,Female,Loyal Customer,8,Personal Travel,Eco,689,0,1,1,3,1,0,1.0,Satisfied
3255,Female,Loyal Customer,56,Business Travel,Business,419,3,5,4,3,3,0,0.0,Satisfied
37532,Female,Loyal Customer,33,Business Travel,Business,2739,2,2,3,4,4,0,0.0,Neutral or Dissatisfied
64037,Female,Disloyal Customer,25,Business Travel,Business,921,1,1,1,4,1,0,0.0,Neutral or Dissatisfied
119795,Male,Disloyal Customer,13,Business Travel,Eco,936,2,2,2,5,2,0,0.0,Neutral or Dissatisfied
11278,Female,Loyal Customer,48,Personal Travel,Eco,201,5,4,3,3,4,0,0.0,Satisfied
99726,Male,Loyal Customer,50,Business Travel,Business,255,2,3,4,4,3,21,14.0,Satisfied
99608,Female,Loyal Customer,30,Business Travel,Eco Plus,829,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
1847,Male,Loyal Customer,24,Personal Travel,Eco,500,1,4,4,4,4,0,0.0,Neutral or Dissatisfied
55956,Female,Loyal Customer,53,Business Travel,Business,1620,2,5,4,4,4,0,0.0,Satisfied
56666,Male,Loyal Customer,51,Personal Travel,Eco,937,0,3,3,2,3,29,13.0,Satisfied
68273,Male,Loyal Customer,56,Business Travel,Business,3219,1,2,4,4,4,0,0.0,Satisfied
73375,Female,Disloyal Customer,26,Business Travel,Eco,1144,3,1,1,2,1,7,16.0,Neutral or Dissatisfied
30416,Female,Loyal Customer,31,Business Travel,Eco Plus,862,5,5,5,3,5,0,9.0,Satisfied
62701,Male,Loyal Customer,54,Business Travel,Business,2556,2,4,4,4,4,8,39.0,Satisfied
19111,Female,Loyal Customer,37,Business Travel,Eco,323,2,2,2,3,2,0,0.0,Satisfied
91898,Female,Loyal Customer,56,Business Travel,Business,2586,2,4,4,5,3,0,1.0,Satisfied
109759,Female,Loyal Customer,18,Personal Travel,Eco Plus,587,1,5,5,5,5,0,0.0,Neutral or Dissatisfied
69762,Male,Loyal Customer,41,Personal Travel,Eco,1085,3,4,4,3,4,0,55.0,Neutral or Dissatisfied
127879,Female,Loyal Customer,11,Personal Travel,Eco,1276,2,4,4,4,4,6,11.0,Neutral or Dissatisfied
50497,Female,Loyal Customer,42,Personal Travel,Eco,77,5,5,5,5,4,0,0.0,Satisfied
41825,Male,Loyal Customer,69,Personal Travel,Eco,489,1,3,3,4,3,0,3.0,Neutral or Dissatisfied
115239,Female,Loyal Customer,50,Business Travel,Business,3267,5,3,4,3,4,0,0.0,Satisfied
82628,Female,Loyal Customer,50,Personal Travel,Eco,528,3,5,4,1,4,0,0.0,Neutral or Dissatisfied
21472,Male,Loyal Customer,61,Business Travel,Business,3237,2,2,2,3,4,0,0.0,Neutral or Dissatisfied
93106,Male,Loyal Customer,47,Business Travel,Eco Plus,641,4,4,4,4,4,168,163.0,Neutral or Dissatisfied
57579,Female,Loyal Customer,52,Business Travel,Business,1597,3,3,4,3,4,5,0.0,Satisfied
8900,Female,Loyal Customer,53,Personal Travel,Eco Plus,622,1,3,4,3,3,36,61.0,Neutral or Dissatisfied
56645,Male,Loyal Customer,36,Business Travel,Business,597,2,3,1,4,3,15,40.0,Neutral or Dissatisfied
54624,Male,Loyal Customer,32,Business Travel,Eco,861,4,4,4,1,4,0,0.0,Satisfied
41428,Male,Loyal Customer,8,Personal Travel,Eco,809,3,2,2,1,2,0,0.0,Neutral or Dissatisfied
110901,Male,Loyal Customer,76,Business Travel,Eco,404,3,3,3,2,3,6,4.0,Neutral or Dissatisfied
125853,Female,Disloyal Customer,10,Business Travel,Eco,920,3,1,1,4,1,0,0.0,Neutral or Dissatisfied
64223,Male,Loyal Customer,53,Business Travel,Business,1660,5,5,4,4,5,0,0.0,Satisfied
115924,Male,Loyal Customer,47,Business Travel,Eco,337,5,5,5,5,5,24,21.0,Satisfied
47099,Female,Loyal Customer,45,Personal Travel,Eco,438,3,5,5,5,3,0,0.0,Neutral or Dissatisfied
55477,Male,Loyal Customer,47,Business Travel,Business,1825,5,2,5,4,5,0,0.0,Satisfied
62726,Female,Loyal Customer,54,Business Travel,Business,2504,1,5,5,5,5,5,12.0,Satisfied
39386,Male,Loyal Customer,23,Business Travel,Business,546,3,4,4,1,4,0,0.0,Satisfied
12591,Male,Loyal Customer,23,Business Travel,Business,542,3,3,3,2,3,33,39.0,Neutral or Dissatisfied
5866,Male,Loyal Customer,33,Business Travel,Business,1822,2,5,5,5,5,0,0.0,Satisfied
80829,Male,Loyal Customer,62,Business Travel,Eco,692,1,1,1,3,1,0,0.0,Neutral or Dissatisfied
